image_id,split,random_seed,dataset_version,image_filename,mask_filename,height,width,lesion_pixels,total_pixels,lesion_area_fraction
ISIC_0012309,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0012309.jpg,ISIC_0012309_segmentation.png,2848,4288,374976,12212224,0.0307
ISIC_0012311,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0012311.jpg,ISIC_0012311_segmentation.png,2000,3008,469095,6016000,0.078
ISIC_0012313,val,42,ISIC 2018 Task 1 Training (2594),ISIC_0012313.jpg,ISIC_0012313_segmentation.png,2000,3008,165307,6016000,0.0275
ISIC_0012314,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0012314.jpg,ISIC_0012314_segmentation.png,2000,3008,1929161,6016000,0.3207
ISIC_0012316,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0012316.jpg,ISIC_0012316_segmentation.png,2000,3008,109056,6016000,0.0181
ISIC_0012318,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0012318.jpg,ISIC_0012318_segmentation.png,2000,3008,256392,6016000,0.0426
ISIC_0012320,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0012320.jpg,ISIC_0012320_segmentation.png,2000,3008,252304,6016000,0.0419
ISIC_0012323,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0012323.jpg,ISIC_0012323_segmentation.png,2000,3008,2988106,6016000,0.4967
ISIC_0012324,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0012324.jpg,ISIC_0012324_segmentation.png,2000,3008,330989,6016000,0.055
ISIC_0012325,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0012325.jpg,ISIC_0012325_segmentation.png,2000,3008,628896,6016000,0.1045
ISIC_0012329,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0012329.jpg,ISIC_0012329_segmentation.png,2000,3008,671487,6016000,0.1116
ISIC_0012330,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0012330.jpg,ISIC_0012330_segmentation.png,2000,3008,458268,6016000,0.0762
ISIC_0012332,val,42,ISIC 2018 Task 1 Training (2594),ISIC_0012332.jpg,ISIC_0012332_segmentation.png,2000,3008,426346,6016000,0.0709
ISIC_0012333,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0012333.jpg,ISIC_0012333_segmentation.png,2000,3008,107301,6016000,0.0178
ISIC_0012334,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0012334.jpg,ISIC_0012334_segmentation.png,2000,3008,279172,6016000,0.0464
ISIC_0012335,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0012335.jpg,ISIC_0012335_segmentation.png,2000,3008,169693,6016000,0.0282
ISIC_0012338,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0012338.jpg,ISIC_0012338_segmentation.png,2000,3008,216505,6016000,0.036
ISIC_0012342,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0012342.jpg,ISIC_0012342_segmentation.png,2848,4288,1410436,12212224,0.1155
ISIC_0012348,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0012348.jpg,ISIC_0012348_segmentation.png,2000,3008,673534,6016000,0.112
ISIC_0012351,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0012351.jpg,ISIC_0012351_segmentation.png,2000,3008,187390,6016000,0.0311
ISIC_0012356,val,42,ISIC 2018 Task 1 Training (2594),ISIC_0012356.jpg,ISIC_0012356_segmentation.png,2000,3008,2982299,6016000,0.4957
ISIC_0012357,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0012357.jpg,ISIC_0012357_segmentation.png,2000,3008,444155,6016000,0.0738
ISIC_0012358,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0012358.jpg,ISIC_0012358_segmentation.png,2000,3008,430463,6016000,0.0716
ISIC_0012360,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0012360.jpg,ISIC_0012360_segmentation.png,2000,3008,287191,6016000,0.0477
ISIC_0012363,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0012363.jpg,ISIC_0012363_segmentation.png,2848,4288,672977,12212224,0.0551
ISIC_0012369,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0012369.jpg,ISIC_0012369_segmentation.png,2848,4288,1675182,12212224,0.1372
ISIC_0012372,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0012372.jpg,ISIC_0012372_segmentation.png,2000,3008,310269,6016000,0.0516
ISIC_0012374,val,42,ISIC 2018 Task 1 Training (2594),ISIC_0012374.jpg,ISIC_0012374_segmentation.png,2000,3008,251966,6016000,0.0419
ISIC_0012376,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0012376.jpg,ISIC_0012376_segmentation.png,2000,3008,58835,6016000,0.0098
ISIC_0012378,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0012378.jpg,ISIC_0012378_segmentation.png,2000,3008,117680,6016000,0.0196
ISIC_0012379,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0012379.jpg,ISIC_0012379_segmentation.png,2000,3008,2872805,6016000,0.4775
ISIC_0012381,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0012381.jpg,ISIC_0012381_segmentation.png,2000,3008,741923,6016000,0.1233
ISIC_0012382,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0012382.jpg,ISIC_0012382_segmentation.png,2000,3008,2400116,6016000,0.399
ISIC_0012384,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0012384.jpg,ISIC_0012384_segmentation.png,2848,4288,653629,12212224,0.0535
ISIC_0012390,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0012390.jpg,ISIC_0012390_segmentation.png,2000,3008,788345,6016000,0.131
ISIC_0012391,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0012391.jpg,ISIC_0012391_segmentation.png,2000,3008,201526,6016000,0.0335
ISIC_0012395,val,42,ISIC 2018 Task 1 Training (2594),ISIC_0012395.jpg,ISIC_0012395_segmentation.png,2000,3008,612230,6016000,0.1018
ISIC_0012400,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0012400.jpg,ISIC_0012400_segmentation.png,2848,4288,1669033,12212224,0.1367
ISIC_0012406,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0012406.jpg,ISIC_0012406_segmentation.png,2848,4288,100679,12212224,0.0082
ISIC_0012413,val,42,ISIC 2018 Task 1 Training (2594),ISIC_0012413.jpg,ISIC_0012413_segmentation.png,2000,3008,248653,6016000,0.0413
ISIC_0012415,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0012415.jpg,ISIC_0012415_segmentation.png,2000,3008,89083,6016000,0.0148
ISIC_0012417,val,42,ISIC 2018 Task 1 Training (2594),ISIC_0012417.jpg,ISIC_0012417_segmentation.png,2848,4288,5936063,12212224,0.4861
ISIC_0012425,val,42,ISIC 2018 Task 1 Training (2594),ISIC_0012425.jpg,ISIC_0012425_segmentation.png,2848,4288,207236,12212224,0.017
ISIC_0012432,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0012432.jpg,ISIC_0012432_segmentation.png,2000,3008,1049557,6016000,0.1745
ISIC_0012434,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0012434.jpg,ISIC_0012434_segmentation.png,2000,3008,225711,6016000,0.0375
ISIC_0012435,val,42,ISIC 2018 Task 1 Training (2594),ISIC_0012435.jpg,ISIC_0012435_segmentation.png,2000,3008,302163,6016000,0.0502
ISIC_0012442,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0012442.jpg,ISIC_0012442_segmentation.png,2000,3008,422710,6016000,0.0703
ISIC_0012445,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0012445.jpg,ISIC_0012445_segmentation.png,2848,4288,473075,12212224,0.0387
ISIC_0012447,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0012447.jpg,ISIC_0012447_segmentation.png,2000,3008,923555,6016000,0.1535
ISIC_0012448,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0012448.jpg,ISIC_0012448_segmentation.png,2000,3008,105436,6016000,0.0175
ISIC_0012450,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0012450.jpg,ISIC_0012450_segmentation.png,2848,4288,412663,12212224,0.0338
ISIC_0012453,val,42,ISIC 2018 Task 1 Training (2594),ISIC_0012453.jpg,ISIC_0012453_segmentation.png,2848,4288,442946,12212224,0.0363
ISIC_0012455,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0012455.jpg,ISIC_0012455_segmentation.png,2000,3008,327410,6016000,0.0544
ISIC_0012464,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0012464.jpg,ISIC_0012464_segmentation.png,2848,4288,341971,12212224,0.028
ISIC_0012469,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0012469.jpg,ISIC_0012469_segmentation.png,2848,4288,2834637,12212224,0.2321
ISIC_0012473,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0012473.jpg,ISIC_0012473_segmentation.png,2848,4288,1922558,12212224,0.1574
ISIC_0012475,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0012475.jpg,ISIC_0012475_segmentation.png,2848,4288,1368055,12212224,0.112
ISIC_0012478,val,42,ISIC 2018 Task 1 Training (2594),ISIC_0012478.jpg,ISIC_0012478_segmentation.png,2848,4288,1576586,12212224,0.1291
ISIC_0012481,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0012481.jpg,ISIC_0012481_segmentation.png,2848,4288,93590,12212224,0.0077
ISIC_0012484,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0012484.jpg,ISIC_0012484_segmentation.png,2848,4288,1453253,12212224,0.119
ISIC_0012487,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0012487.jpg,ISIC_0012487_segmentation.png,2000,3008,291447,6016000,0.0484
ISIC_0012489,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0012489.jpg,ISIC_0012489_segmentation.png,2848,4288,1597028,12212224,0.1308
ISIC_0012493,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0012493.jpg,ISIC_0012493_segmentation.png,2848,4288,887807,12212224,0.0727
ISIC_0012494,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0012494.jpg,ISIC_0012494_segmentation.png,2848,4288,1017588,12212224,0.0833
ISIC_0012495,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0012495.jpg,ISIC_0012495_segmentation.png,2848,4288,305976,12212224,0.0251
ISIC_0012496,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0012496.jpg,ISIC_0012496_segmentation.png,2848,4288,634143,12212224,0.0519
ISIC_0012503,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0012503.jpg,ISIC_0012503_segmentation.png,2848,4288,573651,12212224,0.047
ISIC_0012506,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0012506.jpg,ISIC_0012506_segmentation.png,2848,4288,213975,12212224,0.0175
ISIC_0012508,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0012508.jpg,ISIC_0012508_segmentation.png,2848,4288,688716,12212224,0.0564
ISIC_0012510,val,42,ISIC 2018 Task 1 Training (2594),ISIC_0012510.jpg,ISIC_0012510_segmentation.png,2848,4288,11324192,12212224,0.9273
ISIC_0012511,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0012511.jpg,ISIC_0012511_segmentation.png,2848,4288,643702,12212224,0.0527
ISIC_0012512,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0012512.jpg,ISIC_0012512_segmentation.png,2848,4288,1183544,12212224,0.0969
ISIC_0012516,val,42,ISIC 2018 Task 1 Training (2594),ISIC_0012516.jpg,ISIC_0012516_segmentation.png,2848,4288,1435695,12212224,0.1176
ISIC_0012517,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0012517.jpg,ISIC_0012517_segmentation.png,2848,4288,1310254,12212224,0.1073
ISIC_0012518,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0012518.jpg,ISIC_0012518_segmentation.png,2848,4288,1798761,12212224,0.1473
ISIC_0012520,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0012520.jpg,ISIC_0012520_segmentation.png,2848,4288,622473,12212224,0.051
ISIC_0012521,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0012521.jpg,ISIC_0012521_segmentation.png,2848,4288,829381,12212224,0.0679
ISIC_0012523,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0012523.jpg,ISIC_0012523_segmentation.png,2848,4288,71454,12212224,0.0059
ISIC_0012526,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0012526.jpg,ISIC_0012526_segmentation.png,2848,4288,617793,12212224,0.0506
ISIC_0012529,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0012529.jpg,ISIC_0012529_segmentation.png,2848,4288,278374,12212224,0.0228
ISIC_0012538,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0012538.jpg,ISIC_0012538_segmentation.png,2848,4288,273727,12212224,0.0224
ISIC_0012539,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0012539.jpg,ISIC_0012539_segmentation.png,2848,4288,235593,12212224,0.0193
ISIC_0012544,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0012544.jpg,ISIC_0012544_segmentation.png,2848,4288,64141,12212224,0.0053
ISIC_0012547,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0012547.jpg,ISIC_0012547_segmentation.png,2848,4288,572681,12212224,0.0469
ISIC_0012548,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0012548.jpg,ISIC_0012548_segmentation.png,2848,4288,3246314,12212224,0.2658
ISIC_0012549,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0012549.jpg,ISIC_0012549_segmentation.png,2848,4288,618443,12212224,0.0506
ISIC_0012550,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0012550.jpg,ISIC_0012550_segmentation.png,2848,4288,523403,12212224,0.0429
ISIC_0012551,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0012551.jpg,ISIC_0012551_segmentation.png,2848,4288,394035,12212224,0.0323
ISIC_0012653,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0012653.jpg,ISIC_0012653_segmentation.png,1536,2304,149616,3538944,0.0423
ISIC_0012654,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0012654.jpg,ISIC_0012654_segmentation.png,1536,2304,73331,3538944,0.0207
ISIC_0012655,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0012655.jpg,ISIC_0012655_segmentation.png,1536,2304,62640,3538944,0.0177
ISIC_0012656,val,42,ISIC 2018 Task 1 Training (2594),ISIC_0012656.jpg,ISIC_0012656_segmentation.png,1536,2304,306297,3538944,0.0866
ISIC_0012657,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0012657.jpg,ISIC_0012657_segmentation.png,1536,2304,89064,3538944,0.0252
ISIC_0012658,val,42,ISIC 2018 Task 1 Training (2594),ISIC_0012658.jpg,ISIC_0012658_segmentation.png,1536,2304,350352,3538944,0.099
ISIC_0012659,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0012659.jpg,ISIC_0012659_segmentation.png,1536,2304,45360,3538944,0.0128
ISIC_0012660,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0012660.jpg,ISIC_0012660_segmentation.png,1536,2304,211341,3538944,0.0597
ISIC_0012661,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0012661.jpg,ISIC_0012661_segmentation.png,1536,2304,357822,3538944,0.1011
ISIC_0012662,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0012662.jpg,ISIC_0012662_segmentation.png,2000,3008,52900,6016000,0.0088
ISIC_0012663,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0012663.jpg,ISIC_0012663_segmentation.png,2000,3008,154629,6016000,0.0257
ISIC_0012664,val,42,ISIC 2018 Task 1 Training (2594),ISIC_0012664.jpg,ISIC_0012664_segmentation.png,2000,3008,429033,6016000,0.0713
ISIC_0012665,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0012665.jpg,ISIC_0012665_segmentation.png,2000,3008,62526,6016000,0.0104
ISIC_0012666,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0012666.jpg,ISIC_0012666_segmentation.png,2000,3008,80817,6016000,0.0134
ISIC_0012669,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0012669.jpg,ISIC_0012669_segmentation.png,2000,3008,169369,6016000,0.0282
ISIC_0012670,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0012670.jpg,ISIC_0012670_segmentation.png,2000,3008,169806,6016000,0.0282
ISIC_0012671,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0012671.jpg,ISIC_0012671_segmentation.png,2000,3008,774948,6016000,0.1288
ISIC_0012672,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0012672.jpg,ISIC_0012672_segmentation.png,2000,3008,438932,6016000,0.073
ISIC_0012673,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0012673.jpg,ISIC_0012673_segmentation.png,2000,3008,438172,6016000,0.0728
ISIC_0012674,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0012674.jpg,ISIC_0012674_segmentation.png,2000,3008,522515,6016000,0.0869
ISIC_0012675,val,42,ISIC 2018 Task 1 Training (2594),ISIC_0012675.jpg,ISIC_0012675_segmentation.png,2000,3008,136270,6016000,0.0227
ISIC_0012676,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0012676.jpg,ISIC_0012676_segmentation.png,2000,3008,89301,6016000,0.0148
ISIC_0012677,val,42,ISIC 2018 Task 1 Training (2594),ISIC_0012677.jpg,ISIC_0012677_segmentation.png,2000,3008,62080,6016000,0.0103
ISIC_0012678,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0012678.jpg,ISIC_0012678_segmentation.png,2000,3008,399593,6016000,0.0664
ISIC_0012679,val,42,ISIC 2018 Task 1 Training (2594),ISIC_0012679.jpg,ISIC_0012679_segmentation.png,2000,3008,73171,6016000,0.0122
ISIC_0012680,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0012680.jpg,ISIC_0012680_segmentation.png,2000,3008,267337,6016000,0.0444
ISIC_0012681,val,42,ISIC 2018 Task 1 Training (2594),ISIC_0012681.jpg,ISIC_0012681_segmentation.png,2000,3008,89277,6016000,0.0148
ISIC_0012682,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0012682.jpg,ISIC_0012682_segmentation.png,2000,3008,48081,6016000,0.008
ISIC_0012683,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0012683.jpg,ISIC_0012683_segmentation.png,2000,3008,37467,6016000,0.0062
ISIC_0012684,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0012684.jpg,ISIC_0012684_segmentation.png,2000,3008,859388,6016000,0.1429
ISIC_0012685,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0012685.jpg,ISIC_0012685_segmentation.png,2000,3008,247925,6016000,0.0412
ISIC_0012690,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0012690.jpg,ISIC_0012690_segmentation.png,2000,3008,394040,6016000,0.0655
ISIC_0012693,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0012693.jpg,ISIC_0012693_segmentation.png,2000,3008,227778,6016000,0.0379
ISIC_0012697,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0012697.jpg,ISIC_0012697_segmentation.png,2000,3008,192756,6016000,0.032
ISIC_0012699,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0012699.jpg,ISIC_0012699_segmentation.png,2000,3008,180644,6016000,0.03
ISIC_0012700,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0012700.jpg,ISIC_0012700_segmentation.png,2000,3008,226681,6016000,0.0377
ISIC_0012701,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0012701.jpg,ISIC_0012701_segmentation.png,2000,3008,110521,6016000,0.0184
ISIC_0012702,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0012702.jpg,ISIC_0012702_segmentation.png,2000,3008,67468,6016000,0.0112
ISIC_0012704,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0012704.jpg,ISIC_0012704_segmentation.png,2000,3008,160896,6016000,0.0267
ISIC_0012705,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0012705.jpg,ISIC_0012705_segmentation.png,2000,3008,87129,6016000,0.0145
ISIC_0012706,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0012706.jpg,ISIC_0012706_segmentation.png,2000,3008,493210,6016000,0.082
ISIC_0012708,val,42,ISIC 2018 Task 1 Training (2594),ISIC_0012708.jpg,ISIC_0012708_segmentation.png,2000,3008,395012,6016000,0.0657
ISIC_0012710,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0012710.jpg,ISIC_0012710_segmentation.png,2000,3008,70884,6016000,0.0118
ISIC_0012711,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0012711.jpg,ISIC_0012711_segmentation.png,2000,3008,78945,6016000,0.0131
ISIC_0012713,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0012713.jpg,ISIC_0012713_segmentation.png,2000,3008,61516,6016000,0.0102
ISIC_0012715,val,42,ISIC 2018 Task 1 Training (2594),ISIC_0012715.jpg,ISIC_0012715_segmentation.png,2000,3008,1426085,6016000,0.237
ISIC_0012719,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0012719.jpg,ISIC_0012719_segmentation.png,2000,3008,553150,6016000,0.0919
ISIC_0012720,val,42,ISIC 2018 Task 1 Training (2594),ISIC_0012720.jpg,ISIC_0012720_segmentation.png,2000,3008,980396,6016000,0.163
ISIC_0012721,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0012721.jpg,ISIC_0012721_segmentation.png,2000,3008,721958,6016000,0.12
ISIC_0012722,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0012722.jpg,ISIC_0012722_segmentation.png,2000,3008,79860,6016000,0.0133
ISIC_0012725,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0012725.jpg,ISIC_0012725_segmentation.png,2000,3008,157459,6016000,0.0262
ISIC_0012726,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0012726.jpg,ISIC_0012726_segmentation.png,2000,3008,96945,6016000,0.0161
ISIC_0012735,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0012735.jpg,ISIC_0012735_segmentation.png,2000,3008,167053,6016000,0.0278
ISIC_0012737,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0012737.jpg,ISIC_0012737_segmentation.png,2000,3008,366600,6016000,0.0609
ISIC_0012739,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0012739.jpg,ISIC_0012739_segmentation.png,2000,3008,80808,6016000,0.0134
ISIC_0012740,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0012740.jpg,ISIC_0012740_segmentation.png,2000,3008,68033,6016000,0.0113
ISIC_0012741,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0012741.jpg,ISIC_0012741_segmentation.png,2000,3008,191414,6016000,0.0318
ISIC_0012742,val,42,ISIC 2018 Task 1 Training (2594),ISIC_0012742.jpg,ISIC_0012742_segmentation.png,2000,3008,42221,6016000,0.007
ISIC_0012744,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0012744.jpg,ISIC_0012744_segmentation.png,2000,3008,70226,6016000,0.0117
ISIC_0012746,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0012746.jpg,ISIC_0012746_segmentation.png,2000,3008,125176,6016000,0.0208
ISIC_0012749,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0012749.jpg,ISIC_0012749_segmentation.png,2000,3008,3622781,6016000,0.6022
ISIC_0012756,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0012756.jpg,ISIC_0012756_segmentation.png,2592,3872,2376905,10036224,0.2368
ISIC_0012758,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0012758.jpg,ISIC_0012758_segmentation.png,602,639,24931,384678,0.0648
ISIC_0012768,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0012768.jpg,ISIC_0012768_segmentation.png,2000,3008,1148226,6016000,0.1909
ISIC_0012770,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0012770.jpg,ISIC_0012770_segmentation.png,2000,3008,133981,6016000,0.0223
ISIC_0012773,val,42,ISIC 2018 Task 1 Training (2594),ISIC_0012773.jpg,ISIC_0012773_segmentation.png,2000,3008,2597556,6016000,0.4318
ISIC_0012777,val,42,ISIC 2018 Task 1 Training (2594),ISIC_0012777.jpg,ISIC_0012777_segmentation.png,2000,3008,61351,6016000,0.0102
ISIC_0012786,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0012786.jpg,ISIC_0012786_segmentation.png,2592,3872,2197513,10036224,0.219
ISIC_0012789,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0012789.jpg,ISIC_0012789_segmentation.png,2000,3008,71575,6016000,0.0119
ISIC_0012792,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0012792.jpg,ISIC_0012792_segmentation.png,2000,3008,546054,6016000,0.0908
ISIC_0012793,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0012793.jpg,ISIC_0012793_segmentation.png,2000,3008,47384,6016000,0.0079
ISIC_0012803,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0012803.jpg,ISIC_0012803_segmentation.png,2000,3008,304167,6016000,0.0506
ISIC_0012804,val,42,ISIC 2018 Task 1 Training (2594),ISIC_0012804.jpg,ISIC_0012804_segmentation.png,2000,3008,217278,6016000,0.0361
ISIC_0012806,val,42,ISIC 2018 Task 1 Training (2594),ISIC_0012806.jpg,ISIC_0012806_segmentation.png,2592,3872,1696928,10036224,0.1691
ISIC_0012810,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0012810.jpg,ISIC_0012810_segmentation.png,2592,3872,241977,10036224,0.0241
ISIC_0012813,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0012813.jpg,ISIC_0012813_segmentation.png,2000,3008,2455747,6016000,0.4082
ISIC_0012814,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0012814.jpg,ISIC_0012814_segmentation.png,2000,3008,344791,6016000,0.0573
ISIC_0012823,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0012823.jpg,ISIC_0012823_segmentation.png,2592,3872,127374,10036224,0.0127
ISIC_0012826,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0012826.jpg,ISIC_0012826_segmentation.png,2592,3872,1231397,10036224,0.1227
ISIC_0012828,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0012828.jpg,ISIC_0012828_segmentation.png,2592,3872,2039689,10036224,0.2032
ISIC_0012835,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0012835.jpg,ISIC_0012835_segmentation.png,2000,3008,68965,6016000,0.0115
ISIC_0012836,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0012836.jpg,ISIC_0012836_segmentation.png,2000,3008,103564,6016000,0.0172
ISIC_0012837,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0012837.jpg,ISIC_0012837_segmentation.png,2592,3872,7256068,10036224,0.723
ISIC_0012840,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0012840.jpg,ISIC_0012840_segmentation.png,2592,3872,994427,10036224,0.0991
ISIC_0012844,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0012844.jpg,ISIC_0012844_segmentation.png,2000,3008,440101,6016000,0.0732
ISIC_0012852,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0012852.jpg,ISIC_0012852_segmentation.png,2592,3872,945753,10036224,0.0942
ISIC_0012855,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0012855.jpg,ISIC_0012855_segmentation.png,2000,3008,234273,6016000,0.0389
ISIC_0012856,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0012856.jpg,ISIC_0012856_segmentation.png,2592,3872,251857,10036224,0.0251
